"Gene" "SN. Somasekharan 2020" "T. Matheny 2019" "N. Curdy 2023" "A. Khong 2017" "T. Matheny 2021" "G. Di Timoteo 2024" "P. Kudrin 2024" "S. Rajachandran 2024" "Average" "Variance"
"COPS8" 8.8938707015836 0.930907734926504 -2.56301829450959 -13.4409031145002 -2.14475911798668 -15.712844992187 -2.2135821589891 -10.3556703197181 -4.57574994517257 66.189701037257
"COPS9" 8.41628738468225 -1.62142595185327 -0.412068274202534 -12.8522264903565 -4.49669473584563 -11.319833030485 -1.46372781614791 -2.90202806092503 -3.3314646218917 44.1351912338864
"COPZ1" 8.24680051089079 2.16029948697687 -0.664132287674023 -7.76999778561639 -3.45869131972766 -12.02980399003 -0.808620878225213 -0.389332661711489 -1.83918486563964 37.7019884848244
"COQ10B" 2.53841136601228 -3.843737957484 -1.68397871875537 -1.9544396288854 5.94227837588267 -2.07329107606441 0.659002778964824 -2.45554717388497 -0.358912754276797 10.416590026293
"COQ2" 5.14733395607478 -0.558124333308589 -2.05583335662309 3.66342386201146 6.97512670545132 -5.52661153250059 -1.05503061136153 -1.43086176810558 0.644927865204773 17.6403573968307
"COQ4" 6.01007958566124 1.75291472677866 -0.71983283091851 -1.83092163732102 1.14917089593252 -7.19581309483536 0.0518699686387398 -2.83568429378865 -0.452277084981548 14.6531256100816
"COQ5" 4.11441002597436 -1.12606211208656 -0.267333921886099 -6.5127625973766 3.86317434535709 -6.98822042553902 0.999944645785311 -1.66249797290285 -0.947418501584296 17.2894635462324
"COQ6" 1.04434882449148 -1.11219136325892 0.763180082267587 -6.03487596230515 -3.17624533855272 -6.64015652869819 -2.2752833912169 -2.70910655272287 -2.51754127874946 7.90315415615539
"COQ7" 0.246126319618157 -1.65629452744063 -3.33432599794119 -5.32923311262814 1.45720455057056 -6.9180211402917 -0.103306615254244 -4.20473365396585 -2.48032302216663 8.68274939415337
"COQ8B" -2.16211700672951 -0.249958437835609 0.608615018516772 -4.32624145117491 -1.48417462104851 -0.795516808986048 -2.33295955022403 2.33187364578095 -1.05130990146261 4.0997060995384
"COQ9" 3.75116497481688 2.78619408943208 -1.13851385497398 8.49776916103229 9.13715169547864 4.25601636643083 2.12327517035298 -2.65594630084512 3.34463891271557 17.0018713789077
"CORO1B" 1.43231230779948 -0.647176541556045 -2.4357236105707 -8.55466952538152 -7.33144623949561 -7.42617529121207 -3.73789163725597 2.68964115841359 -3.25139117240736 18.1596152345504
"CORO1C" -2.20271779772144 3.02038200817014 1.71693716609319 4.23348583662673 7.51392124847557 11.109560899143 9.17550645170636 -4.17283470926648 3.79928013790338 28.6932194655706
"CORO2A" -4.24178497537743 -0.358152698198001 0.788127162041397 15.1110045843248 10.7840837314048 13.6080023255128 0.433113168621251 -6.89647527364304 3.65348975308582 69.9319807900409
"COTL1" 9.04063239717675 3.1872228071371 -0.89680361482218 -19.6621550943568 0.709841770942274 -9.00860854950915 -0.453035259088778 -0.248962838593355 -2.16648354763927 74.8104203032607
"COX10" 1.08335166885213 3.92180994169885 -1.81930775613277 -0.857117890819233 7.1251024307705 -6.95553390364812 -0.25260788887364 -3.57062422219626 -0.165615952543568 18.9055787590044
"COX11" 9.20774803462118 -2.43921241315805 -4.15348427154141 -20.0096731331692 -3.13509998779353 -14.3591432311818 -6.83717059180312 -3.37936451218202 -5.63817501327599 75.4627920268316
"COX15" -1.94550519541115 7.34313768014712 -2.91076252555995 -3.29460446618506 -5.79351322792719 -8.88525175643848 -0.957568048111376 -2.38259827327178 -2.35333322659473 21.6906293880918
"COX17" 6.14647323474362 -0.655627794910052 -2.7608659768856 -4.78508639568697 7.07150958647005 -3.90473580035959 2.94596546055857 -4.25410407415726 -0.0245589700284038 22.9647017305762
"COX18" -1.81315551049357 -0.911147565723538 -8.89928805872502 -12.6142481303846 -6.43146972265185 -14.4019446607892 -9.844029910225 -0.0330375938829794 -6.86854014410947 30.1007694443891
"COX19" 0.426566355417248 2.30362347056441 -0.678606593718226 7.8460770231196 -1.04636499312366 7.0086131019707 0.0753230910154105 -5.06900862970249 1.35827785319287 18.3809687239524
"COX20" 6.39460890717584 1.75726945891102 -3.72303957223869 -10.0077187439498 0.281941402982095 -9.29937486185047 -4.49302498071471 -2.94182736975941 -2.75389571993052 30.3889185111606
"COX4I1" 10.2552819558511 -1.91435772782082 -0.463527818874887 -8.80735687455317 -5.14092221076021 -7.692320400299 1.5462575103802 -4.40674625192549 -2.07796147725028 37.0696820837719
"COX5A" 8.68172363067929 0.379681241472704 -1.20495810621539 -8.87494545117572 -2.4504956942341 -10.637310491893 -1.43817764387998 -3.17800867907094 -2.34031139928964 34.7488574323633
"COX5B" 10.1545984530437 -1.86255670713952 -1.73538827483593 -16.3829999229172 -8.37905970414301 -14.5868937616306 -4.93615173712723 -2.95295084316617 -5.0851753122395 69.5998294731031
"COX6A1" 10.8411405216937 1.23009917261626 -3.82366587279869 -10.8386140929476 -3.70590676120638 -7.22717511934571 -2.51657968304452 -4.80856690651458 -2.60615859269344 41.7463201700077
"COX6B1" 9.68728752876529 -0.766537204517162 -2.25305003507755 -10.9589020299255 3.32717261597467 -8.20858118377054 -1.56144979282259 -4.54824065158179 -1.9102875941194 41.712399817461
"COX6C" 9.75835926300431 -3.12810156749103 -2.45444300464832 -13.5865972742134 0.577359696769401 -9.16342984666393 0.647414201650915 -11.4989087606614 -3.60604341153168 58.3639938284319
"COX7A2" 11.1753303804874 -1.26413616835918 -2.55399404882391 -4.81539434607843 -0.298366892715344 -9.22258636845041 -1.92420621235109 -8.10692319990022 -2.1262846070239 39.228309039609
"COX7A2L" 10.2850491932642 -0.566337003784935 0.205964032865937 -16.755579594971 -6.70590421872782 -18.0209236479844 -4.56152535132661 -1.86298676703388 -4.74778041971231 85.7949379553869
"COX7B" 11.4530579772744 1.79864976948345 -3.21319794026835 -13.6994071368707 -22.7000917381854 -16.100900152256 -5.09234721812803 -8.44256354632745 -6.99959999815976 116.027557701994
"COX7C" 10.7674398598481 -3.52980435341554 -1.60207717250471 -14.4571534842829 3.94366483663223 -9.23341382208465 1.60210401496724 -6.67959067881251 -2.39860384995659 63.1341295251721
"COX8A" 9.0075453848972 -1.41445894803613 -1.03128861623983 -8.530916807408 -1.51960304345304 -8.63000928716914 -2.72879109552823 -2.17667783624479 -2.12802503114774 29.9598889211663
"CPD" -5.74969837497787 -1.86281130518008 -2.55974820917093 6.45270441374092 -1.89280457270418 3.85162099172866 1.40839062285921 4.67236913533309 0.540002837703603 17.8026098410453
"CPEB2" -10.2985581661041 -7.64845650803783 -3.20810734201521 4.32552975895977 3.75833821524507 -2.0185758366843 -4.47992837286955 3.29642052592596 -2.03416721569752 29.9420798052243
"CPEB3" -7.19343070791263 -4.98557269697881 -4.43262335921302 -0.490278989568365 -1.06898674997747 -0.203645463228166 -3.31064577560248 3.98943889808259 -2.21196810554979 12.2010975597525
"CPEB4" -8.39005541569817 -3.51129014620017 -4.0305056294718 -0.6867071503988 -1.93392056767138 -3.279259267332 -4.72786309303058 -3.07591152120104 -3.70443909887549 5.13761280397496
"CPLANE1" -4.15711020365141 4.41768782769797 -0.920345949111919 2.64388080574058 -0.646209721347401 -6.60716132844268 -3.48006216281673 -1.30617877367685 -1.25693743820105 12.840663292971
"CPNE1" 5.88856103362692 -8.43772921638375 3.18463483937223 -7.73186277595367 5.41953640952305 -6.12191597101014 -2.6391560646493 -1.36924594016714 -1.47589721070522 33.4367221482916
"CPNE2" -0.891712195368967 -0.979568430603414 -0.781668101104031 -1.52747224037121 4.94849174314075 0.748717100672765 -3.25639054686542 -2.13115253987019 -0.483844401296215 6.1457252211927
"CPNE3" -0.193589700935682 0.278911992188979 -0.0317353370808192 -2.97417770182121 0.927529953039712 -11.40322656942 -1.02184609825189 -6.89451736419618 -2.66408135330964 18.8079714985623
"CPPED1" 3.47749705794739 1.45709340935707 -0.811962063244598 -9.64176027413752 -6.66696791943884 -15.6995355705808 -9.09088447182048 -2.8295336917951 -4.97575669046411 41.6211447414102
"CPSF1" -9.99125361971998 0.799499904792588 3.57824750136491 -6.99116684688526 -4.36772695771604 2.77700473905757 -5.18706618283907 2.9645556190705 -2.05223823035935 27.2763148173968
"CPSF2" -0.567054723984705 -0.964452381525834 1.76947773730179 -4.08388401679853 -2.8153616674054 -10.3494747667693 -2.01001830470682 -3.49469822952355 -2.81443329417654 12.7119400013885
"CPSF3" 5.08538990900806 1.91807449853311 3.44880575490605 -2.97856377867368 1.72975110625379 -10.1887054784882 0.714773932283411 -0.540639747246404 -0.101389225427983 22.5470023935053
"CPSF4" 0.804303882381178 -3.88720752400622 -2.05142599793083 -4.44096120280645 5.58502689946909 5.07714561514779 0.571953783268024 3.79601923783742 0.68185683667 15.3821669119211
"CPSF6" 2.81160132058512 -2.04676264857082 -3.56704010858473 -18.3721375086475 -1.4584184429723 -8.29598381891868 -5.02276085433937 0.397680151173415 -4.44422773878436 42.9544110751495
"CPSF7" -2.86253417189003 7.34452860479653 -0.679712936595539 4.43296847570235 3.34846178710728 4.38848027201922 5.42555210460609 -3.59556795874411 2.22527202212522 16.4957738483421
"CPTP" -0.224024955558693 0.127326190554744 0.736707061077417 3.71079347149233 4.73643284616671 7.85139749496882 3.38595229104583 -3.62496670842105 2.08745221141576 12.6003951466455
"CRAMP1" -9.20126486607931 -2.54247130234682 1.05706099081436 8.29917495856862 4.14947109636228 9.04053018610766 0.505574209863437 12.9065920889571 3.02683342028092 50.5160535735828
"CRBN" 0.378389908419269 -5.3626425949389 -2.16432924629732 -8.23076245303858 0.306856346311493 -11.7049801344242 -5.17858942609269 -2.34229604402769 -4.28729420551108 17.6698018997353
"CRCP" 2.14144456057822 2.5711717345971 -7.68574746908225 -4.33314717646721 6.0977080046868 -5.90201899782383 -0.180906823515902 -1.28162238611893 -1.07163981914325 21.9353495244221
"CREB1" -3.14264073738654 -5.05319151770738 -7.11815526514957 -6.5212572504622 -4.67814562196119 -6.96447789657253 -6.63934803469369 -2.62408968537674 -5.34266325116373 3.08703553378914
"CREB3" 3.8142648184277 -0.30671885951781 -2.63942221544137 -1.28677429733335 4.7693681425964 -1.40205767589557 -0.309905703966962 0.512425611181563 0.393897477506325 6.72786403767611
"CREB3L2" -4.11946146351058 -0.467797180597322 -4.82338324485914 5.67296118266505 7.2010316053221 3.1629706730108 3.89598431210711 -1.85181098666287 1.08381186218439 20.5294662267325
"CREBBP" -9.56527555096555 1.54605547895407 -1.68256846927209 11.56854887381 7.55855014870369 7.75930257613313 2.64921250559951 1.1336788043367 2.62093804591243 43.0335178621449
"CREBL2" 3.80786436978096 -1.46609738757804 -2.8851649905043 -9.29278204053999 1.55389137744436 -4.17221909889048 0.466900657108222 -1.08615403527247 -1.63422014355647 15.8833658995812
"CREBRF" -8.91493864016841 -3.40891329753957 -3.8142349131131 2.74945227056987 1.57409426135666 -0.449494790326693 -3.54841828037239 16.6153591998368 0.100363226280396 57.7807666161995
"CREBZF" -1.84217220352463 -3.18635406698725 -5.94552442812617 -1.39113778539382 -2.6568023060805 2.16636406451613 -3.09833930017825 0.13293251180484 -1.97762918924621 5.84456389644527
"CREG1" 7.10977838224655 1.1078277191835 -3.40364171291215 -8.67274277258631 -1.0887113465785 -14.803878314152 -2.33564854456922 -5.48142505529514 -3.44605520558291 42.7737833524184
"CRELD2" 2.23343199238351 -1.50003770736194 -1.74457042942485 1.08938439477014 2.57618363225343 9.51197075014167 6.58111168269331 2.24319077351301 2.62383313612103 14.5499798294779
"CRIPT" 6.06047718575201 -1.96131413427848 -4.9229493499622 -24.3091936742977 -9.19068663686581 -19.4244973463009 -12.3845368069077 -3.86625395017896 -8.74986933912997 96.1958923109738
"CRKL" -5.53371115700852 -1.66179785468159 -1.1456602019986 10.0997278814869 15.758358256939 9.90262256583921 7.52428057381358 2.38720712890884 4.66637839916235 53.0287453727839
"CRNKL1" -1.88553427787026 -2.49397643738724 2.31997326051944 -6.18166353727274 -2.16838980207074 -5.54376502002554 2.59442942650759 -2.75114805031303 -2.01375930473906 10.0948157537581
"CROCC" -7.48918894384205 -2.72241723028527 2.17455263222733 4.65241621515343 1.3791016235313 8.97368995176498 -0.0149287985497959 6.16052379144921 1.63921865518114 26.9654526997416
"CRTAP" -0.758346007288886 0.0840534935244292 -2.21069946708643 -10.7363471499726 -10.5433044770931 -21.0873576996934 -3.16373442618257 -1.90254724042197 -6.28978537177682 53.3877316148378
"CRTC2" 0.169466515022552 5.18524731649051 -0.387168167710253 3.43004146328645 2.70209177889419 1.27122730424001 4.52631370169263 -3.39472688322126 1.68781162858685 8.13856181321467
"CRTC3" -0.338717778510334 3.98647021279466 -1.58473171568793 1.93243380758069 8.57903867510583 2.12548285988497 2.43192907989261 -1.29289975249157 1.97987567357112 10.9423626937462
"CRY1" -2.05870627877914 -1.63685562623537 -0.449674400184825 5.45701736103364 6.88973501146 11.2696412279475 -0.27337426361011 2.43940861727893 2.70464895611383 22.6966450638024
"CRY2" -1.10056741640134 0.460508893099094 0.567640297064302 2.94086847828931 1.48248766610327 4.86953249027594 -2.44418118857508 2.11983808535816 1.11201591315171 5.26849377257345
"CRYBB2P1" 3.16372258475886 4.65372641727437 -2.56733105178904 9.47095273319941 17.1747287475987 12.9863398651763 5.30092194651353 -0.0511676339255339 6.26648670110082 43.6463317458273
"CRYBG3" -6.3625943968339 1.68123802700791 -0.762929224052115 4.63805431286268 -1.13606253905381 -4.85804529139651 -3.14123324192052 5.46910907034986 -0.559057910379551 18.2245934348891
"CRYZ" 6.11021846687667 -1.17076390067464 0.495375817266279 -6.5018691964355 -0.540351830248674 -7.53869758861303 -0.380046677984869 -1.36803700467565 -1.36177148931118 17.9328125022555
"CS" 2.95896538474597 11.696942528877 1.94222431553439 -6.82249753235038 1.69752301828629 -15.1279659773883 -1.5574882302369 -5.67715560438082 -1.36118151211409 63.9232760036708
"CSDE1" -4.16166931607378 2.0051006828657 0.833191405180922 -4.32938803030712 2.29580724120113 -4.85718115885432 5.88309766365975 -7.04382542028162 -1.17185836657617 20.411566714163
"CSE1L" 4.32120254509663 3.27941395854478 0.455834334451588 -4.29617502374452 2.34643871015364 -16.5406750844408 -1.9963576080487 -9.59800540688635 -2.75354044685922 51.8061757916891
"CSF1" -6.09832833381314 -0.351066084313453 -2.77403259317345 1.82862115840185 4.29182968400204 10.1329226006551 7.31145618964294 -8.98315474922671 0.669780984021897 42.8590712611427
"CSGALNACT2" -2.1134516750596 -2.49060924859961 -9.39147726770625 2.44048936560958 6.59985185707338 1.36925862941005 5.6830610587078 3.38710912269902 0.685528980266796 27.1812358712621
"CSK" -1.23744775009228 1.1794726806479 1.44694123702015 1.61527799300081 0.535600528532355 1.65391725563143 2.14969253127015 -6.49464155709722 0.106101614864162 8.19414162915192
"CSNK1A1" 2.10961680967327 -4.14435720543231 -1.52680694629827 -21.1077661327856 -3.87636142496863 -12.9474309691825 -3.44354569612391 1.31941823149676 -5.45215416670265 61.135463981028
"CSNK1D" -8.70179139929621 -4.36434254399188 0.164350737090857 0.221706053384039 3.68003776998801 11.6887348181345 -0.368243094144199 2.66961783060614 0.623758771471407 35.5948408674622
"CSNK1E" -2.37713312472017 0.109435245189336 -1.96555980608541 4.58023864065336 11.7594206699099 6.11928752004998 2.73318918236496 1.14657812204422 2.76318205617577 21.9911382084401
"CSNK1G1" -3.61407075507125 1.28214381595802 -3.70701028723086 4.44856944259868 3.78298096132421 2.78298176603286 -1.14465844713987 2.67999924559874 0.813866967758816 10.4980901991255
"CSNK1G2" -6.86349652735917 -1.28717884929781 -0.382119269418945 3.0712701433974 4.91611325322535 9.57489829596403 1.72453380621823 1.89164954966916 1.58070880029978 22.9647440963316
"CSNK1G3" -2.33305036607806 -2.35570219926549 -3.73186379732373 9.08362731565672 3.69145068020328 -0.693848297527919 1.16678390318648 -1.69913865326883 0.391032323197806 17.7949985250915
"CSNK2A1" -0.232435305899341 3.92966937886974 0.337784846725196 -17.39516962616 -12.8291000389608 -27.0038535814848 -13.0979616526686 -8.33604282315217 -9.32838860034135 108.127400993789
"CSNK2A2" 2.72887326798804 3.71457391793426 0.408345466623952 7.36287297386498 18.5202870618426 20.8094711361582 16.0852351389625 -2.50075683490743 8.39111276605839 79.0515659392803
"CSPP1" -2.79196626271887 -1.03886914728653 -1.28024144998141 2.92534800918397 1.01472598156089 -1.38801508589758 1.7084528715161 -2.52209038532678 -0.421581933618776 4.26930843866925
"CSRNP1" -4.17536347714624 -1.42974027282915 2.11941404347929 1.12822384900628 2.97661420971016 9.13082541025093 5.35694047737065 0.122054170004731 1.90362105123083 16.7423358323038
"CSRNP2" -0.709661626219736 -1.45902500930487 -1.82547866839966 0.327323329544125 1.92628193892865 4.14997966727395 -3.23396548582754 4.62425621243689 0.474963794803976 8.14890475859572
"CSRP1" 8.00996333172885 4.68597583244051 -1.36936166430105 -1.1966129905433 0.609054813571807 -4.00750136484645 1.69288164965053 -4.17599041543603 0.531051149033108 17.7006503851793
"CSTF1" 6.43145417703302 -0.581095713573486 0.290016579872029 -0.816494116558404 -1.85069353940382 -12.4453462957938 -4.37631387135224 1.01503953503695 -1.54167915559247 28.8474271036536
"CSTF2" 1.81421780506033 2.71064331308173 -0.620094133128029 -3.58043875110496 -5.54893554929688 -5.31829661152923 4.28437257630046 -4.34350471908946 -1.32525450871326 15.1556402703071
"CSTF2T" 3.4976902524624 0.812364943785502 0.374830080029134 0.38945775405473 -5.40122695697218 -4.30781123146366 2.72620719560818 -3.54510669852592 -0.681699332627727 11.0283877740394
"CSTF3" 3.22280317147252 1.58085132731212 3.10414631962991 0.27668129251105 3.57381786333547 -0.6798671059092 0.106592098385464 -1.66035037898906 1.19058432346853 3.89434550293478
"CSTPP1" 6.03273958539748 2.55004874455957 0.478233561072904 5.1473710639537 3.52995932517514 1.20685165670931 1.0308625935192 2.62753447669551 2.82545012588535 3.94845761064645
"CTC1" -4.82478172864126 0.872761440633593 0.525270828343022 5.99227618134177 2.28165168810752 6.90509992984961 -3.21422861029792 -6.4627537065724 0.259412002845492 23.5242783340336
"CTCF" -8.56908943383774 1.89103063335129 -2.64427343419801 15.1932725949332 13.5528662876595 17.3962130799197 12.6979233844695 5.65991225318313 6.89723192068507 87.6912597861623
"CTDNEP1" 4.28025210703928 2.64278938957538 -0.223818961813174 0.918279307029327 2.99074998480118 -1.43033909384977 3.19465447134817 -7.46378147578893 0.613598216042683 14.2986442870891
"CTDP1" -4.29064369942276 -0.978093128769137 0.345143463224992 10.7356712911171 6.1686357030648 14.6098774414246 6.70174686288915 4.22542752446649 4.6897206822494 39.0086350077512
"CTDSP2" -4.73422882436958 -0.849926759026985 -0.767219958542669 4.21987710060847 4.50625748489193 8.06344221151744 9.29853526799836 -0.981766804242101 2.34437121485436 24.3306795898105
"CTDSPL" -0.694563248930336 -3.49017747680493 -2.39953646724449 6.83375454409772 6.43159355247097 8.27953004283389 6.78168928733467 -7.77580422638256 1.74581075092187 36.7299066057218
"CTDSPL2" -0.126318436129242 -3.31153428065167 -5.51397922060544 0.415542352063321 0.0971728473493541 -3.41153285885953 -3.19805498535411 1.57650358780206 -1.68402512429816 6.17603589110944
"CTIF" -5.39603417222379 -1.50450963119241 0.719791897881347 4.92948352410461 4.45969009257142 9.64111023609914 1.87234260077973 -2.12035417213436 1.57519004698571 22.4557519531753
"CTNNAL1" 3.2437165991099 2.86031767079543 -0.340496503486666 -3.83379772363345 -2.12508785853276 -11.2726668350644 -0.885552606497338 -3.15699011465142 -1.93881967149509 20.8263842347063
"CTPS1" -3.99876907990535 1.20041904197693 4.28507483001042 3.85471263961871 3.67827303328017 16.0012667762037 3.68533096814533 -3.66388330612323 3.13030311290083 38.4053416301051
"CTSA" 1.75895223412315 2.92501069647426 -1.45953115361731 -1.82824008597721 4.04999378969509 -3.55970895210445 0.368760837577047 4.30241629165655 0.819706707228391 8.49538412458157
"CTSC" 8.03295361697771 1.39529851850996 -2.61563757718132 -4.28264242506986 2.10584308240472 -7.44076168697292 -1.3126211235801 -3.8542643031815 -0.996478987261664 22.870265995842
"CTSD" 5.47113557745496 1.88524650048472 -2.30199285375123 1.85187345955916 2.87535691766825 -0.939327825993153 2.01825592042534 -1.00777249243457 1.23159690042668 6.33148777254387
"CTTN" -7.63677873305207 1.10777067518246 0.454274148286544 4.12318294942917 10.552837328632 13.933762518557 15.4200784630007 4.44632757822525 5.30018186603263 59.2971268235119
"CTU2" -0.601363895255289 2.40812086839418 1.03235487275969 4.5712804332331 1.79065759934611 4.82004363997461 0.743993934997225 -2.79265419983185 1.49655415670222 6.42819586669255
"CUEDC2" 6.7120707841159 -2.2070946893672 -1.90774675672851 -3.57979521145351 9.10604886555856 -1.50976357143889 2.20510061673452 -2.28881257548735 0.81625093274169 22.3354445228817
"CUL1" -5.85188605898322 0.247977448140997 0.694447264347957 6.13379056680714 6.64565263938585 7.9759370231947 5.08310744218918 -0.424338093391448 2.56308602896139 21.950677362193
"CUL2" -1.07565189646621 -1.06744008169574 0.695222903132577 -0.581503848533977 3.05262453717813 -4.33641846287156 -0.365281858811753 -4.82154297115008 -1.06249895990233 6.51292196172467
"CUL3" 0.674934593637946 -2.00989075750752 0.718005658747317 -8.77011250674263 -2.98387811439847 -5.61358548297844 -3.6724178886657 0.232357361817044 -2.67807339201131 11.2150714278005
"CUL4A" -4.23742842370959 -1.34527220815056 -3.55994083325734 -1.52487454278745 -4.93297884118995 -0.348344868350373 1.29892347031905 -6.45244217378466 -2.63779480261386 6.69673189782276
"CUL4B" 1.78044094853121 -0.392709200848377 -0.554317593669206 -1.01198357936208 0.89158226687863 -7.1839880488191 -1.12983037717365 -0.129509029120526 -0.966289326697887 7.26910589115165
"CUL5" 0.0629416783403598 -1.04610232945415 -1.92452919757839 -4.65491259756195 -3.44786307536742 -8.00407769972594 -3.96568400715519 0.27199237181898 -2.83852935708546 7.68085335403037
"CUL7" -9.92969166383662 -4.42607151732908 5.21040205173423 0.909366765644924 -3.226691945689 13.540326361416 -6.43067473082812 4.93334900859859 0.0725392912138656 57.9379309001113
"CUL9" -7.85904226563733 -3.11110085114925 4.83265415746486 -3.28905066212414 -4.10295194947411 5.08717789046826 -4.87511193286112 2.53820434108614 -1.34740265902834 23.4306763031886
"CUTA" 10.0577065598902 1.99919787920138 -1.90041987087039 -7.46038446365185 -4.80862688934317 -10.2874785172075 -0.275860630474185 1.63183613626108 -1.3805037245243 40.1244223192468
"CUTC" 1.54529478878617 -3.13972075410499 -2.67572217650269 -2.06946258610878 8.14664383283738 -0.32469076682067 3.60114252399128 -5.54807639272616 -0.0580739413310574 19.1262250383765
"CUX1" -7.64354114644871 0.0177129518930231 -1.89540496842655 1.60688601500767 -1.45811390462488 1.0677354386607 0.771846496368382 -0.85814464353613 -1.04887797013831 8.62797600925272
"CWC15" 5.28716152407516 4.2045719691354 -4.09137700252711 0.220594077128996 3.52285686818963 -6.61910282692857 5.63951089150717 -1.38397485580606 0.847530080596827 20.945226327568
"CWC22" -6.40402748547292 -1.3590589526772 2.06031863340119 4.04681474422803 5.56282809062578 -5.239177060353 5.81043491028057 2.1464245014443 0.828069672684594 22.1081373252598
"CWC25" -1.58619447953684 1.97578436501863 -0.20926252091101 3.47215361095839 4.18614525271175 0.867690868673878 4.92558909139432 -6.3610250337045 0.908860144325577 13.5588472980323
"CWC27" 4.56818929886387 3.56228275598371 -1.26752318961469 0.902563429095316 4.94258230440073 -3.65636259572975 5.12126734877757 -5.69795324081092 1.05938076387073 17.6419006457228
"CWF19L1" 9.42978334913903 3.90884604983316 1.18214702079762 -7.50969146365802 -8.68720197730173 -12.8956428197126 -1.77770729393718 -2.0818227960771 -2.3039112413646 52.6840120216642
"CWF19L2" 3.5322882308005 0.34053934265113 1.28746207325697 3.19293944080434 2.15247790294216 -1.98714153903315 1.49602965988659 -0.783570069162248 1.15387813026829 3.60399279304646
"CXXC1" -6.2496767067211 2.12121438617373 2.47225875504343 0.512661907034306 -0.794785793342706 4.53145710692066 2.46219487426015 -5.34813003702369 -0.0366006884569025 15.1075520816001
"CXXC5" -3.09757986230759 -2.28002369418595 -1.68302894786029 1.44817284152507 4.67645713746147 10.2675189050455 2.74150736353421 -5.88681598788144 0.773275969416373 26.3430450274492
"CXorf38" 0.373185627153789 0.081402901238768 0.0573874090190342 -3.97979733282285 0.464541930117545 1.64595345352217 -1.9248757143454 -4.32027801674808 -0.950309967858128 4.86545320332718
"CYB561A3" 3.16153244911302 -1.75299584262314 -0.848615286247995 -5.47482124413392 0.557128387815003 -3.61203117314909 -1.91594894223838 -1.7488656881303 -1.45432716744935 6.70401573016663
"CYB561D1" -0.710505345312441 -3.18180262025239 -1.10359646482049 -0.556273402773962 5.95778464153146 6.10384971202122 0.833717466479195 -0.852479925202357 0.811336757708779 11.5805569027258
"CYB5B" 3.61772019067521 2.10460719505476 -6.43266049177122 -19.0957905112257 -8.11257773277037 -22.2869157595376 -7.17030368547445 4.08997983927748 -6.66074261947149 99.8976272431926
"CYB5R1" 3.82225754599467 0.395263826452089 -1.85452829469433 -9.00657592545495 -4.14669248778153 -6.27245267623811 0.694998231282297 -10.1082996736213 -3.30950368175765 24.4143600539672
"CYB5R3" 2.77214969115597 7.33239446342863 -0.436955682461015 -4.98486892778341 0.554437965635705 -8.23242253741427 -0.0283418686778219 -1.81284009430932 -0.604555873803191 22.1331633282902
"CYB5R4" -0.205461395604422 -1.05703650064992 -6.04379600109056 -24.2015300989642 -13.6459375426984 -11.6608099893883 -10.4043001821525 -3.83214006588045 -8.88137647205359 62.4987351812271
"CYBC1" 1.71848108083784 -0.909955421348653 -0.593911387684845 1.85686511011592 2.13997922322936 4.65791788857765 -1.35010755954749 -4.36861468794198 0.393831780779725 7.64633456312066
"CYC1" 5.12183821884749 -1.26103116039305 -1.30328185149833 -4.85450353840787 -3.08705363682945 -3.64819126716135 -0.0796308912441754 -3.66599924195712 -1.59723167108048 9.85201051812756
"CYCS" 10.7788001755101 -0.403077688119685 -6.49045419477751 -45.9294017976359 -5.46041931640306 -15.4645547447282 -17.7397759529372 -0.922829065206176 -10.2039640730372 288.504826352341
"CYFIP1" -2.33719202565189 -2.17056262373321 5.5225888318838 -10.9613395214175 -9.31191960735181 -1.36453050635221 -5.25900043728349 0.658853311777819 -3.15288782226606 28.2804443974491
"CYLD" -3.61395504202194 -4.14720218416933 -2.96229799804783 -2.44176976086555 -3.0927199607426 3.88508293582092 0.961827024162099 0.634100402661166 -1.34711682290038 8.06651383413809
"CYP20A1" 1.39392766151309 2.75468214322512 -8.13147312208936 -4.19584254194561 -4.34735689894849 -7.43654540388134 -3.33051945745816 1.29576414822821 -2.74967043391957 17.10640599737
"CYREN" 7.5744323929642 -7.59111949370507 -1.45002034878774 10.4260791905768 19.4000435877146 31.6124483743069 13.2264509679989 -6.26243395241271 8.36698508983199 179.373851319466
"CYRIB" 5.50312760482154 2.19672395319361 -2.42881358058033 -10.393118316906 -1.32491910057606 -20.7980798480042 -10.9534686616486 -5.0223528669249 -5.40261260207812 70.7197585604988
"CYTH2" -5.49379815022914 2.25035384920987 0.642940643960737 -4.3814525583101 -1.49096403204909 2.95282664195126 -1.88195095025498 11.2440786241351 0.480254258551707 27.7034941341166
"D2HGDH" -6.37446927194377 -1.2484120239542 0.654640058931642 -1.45436367405335 0.19623765451783 5.00669419908119 -1.19882122203605 -4.92644572322436 -1.16811750033513 12.0903808904861
"DAAM1" -6.76527952610433 -5.71424903416707 0.331365412508978 1.74785881874659 3.77888053360216 -0.283381691409401 -1.42493324439887 3.49851744756591 -0.603902660457004 15.3284539347723
"DAD1" 9.35099185568254 -0.0175199837218514 -4.76634769311174 -7.17150308960696 -2.33031467480815 -8.23545951724441 1.06218231508933 -1.02233660978496 -1.64128842468828 30.7808320492302
